this is the flight recordings. all parameters divided by TABs 
sim zulu time 	LAT 	LONG 	MSL alt 	radio alt 	baro alt 	baro press 	V/S 	IAS 	G-load 	aileron deg 	elevator deg 	rudder deg 	roll deg 	pitch deg 	mag course 	torque L 	torque R 	throt L 	throt R 	flaps pos 	single commands and failures 	

17:11:16	61.495289	21.758036	321	316.7	313.9	756	1.5	306.5	1.02	0	0	0	16.3	2.6	324.6	69	69	67	67	0	
17:11:17	61.495995	21.757233	322.9	318.7	315.9	756	1.7	316.7	1.09	0	0	0	14.3	0.9	328.2	69	69	67	67	0	
17:11:18	61.496723	21.756462	324.1	319.8	317.1	756	1.3	315.7	1.17	0	0	0	15	1.3	328.8	69	69	67	67	0	
17:11:19	61.497482	21.755722	325.1	320.9	318.2	756	1.1	312.6	0.8	0	0	0	11.7	-0.1	330.7	69	69	67	67	0	
17:11:20	61.49823	21.755037	324.7	320.4	317.8	756	0.1	320.9	1.06	0	0	0	10.5	0.5	331.6	69	69	67	67	0	
17:11:21	61.499001	21.754375	324.4	320.2	317.5	756	-0.1	321.3	0.82	0	0	0	13.6	0.1	333.7	69	69	67	67	0	
17:11:22	61.499775	21.753765	324.1	319.8	317.1	756	-0.3	325	1.13	0	0	0	16.8	0.2	336.2	69	69	67	67	0	
17:11:23	61.500587	21.753195	323.7	319.4	316.7	756	-0.3	327	1.04	0	0	0	14	0.3	336.9	69	69	67	67	0	
17:11:24	61.501385	21.752691	323	318.8	316.1	756	-0.5	328.3	1.04	0	0	0	14.6	0.5	339	69.1	69.1	67	67	0	
17:11:25	61.502193	21.75223	322.7	318.5	315.8	756	-0.4	324.5	0.73	0	0	0	10.8	-0.4	341.2	69.1	69.1	67	67	0	
17:11:26	61.503033	21.751793	321.9	317.7	315	756	-0.7	330.4	1.3	0	0	0	12.3	-0.2	342.7	69	69	67	67	0	
17:11:27	61.503868	21.751415	322	317.7	315	756	-0.2	343	0.96	0	0	0	15.3	0	343.2	69	69	67	67	0	
17:11:28	61.5047	21.751089	322.1	317.8	315.1	756	0	337.7	1.09	0	0	0	8.7	1	343.8	69.1	69.1	67	67	0	
17:11:29	61.505558	21.750786	322.9	318.6	315.8	756	0.5	334.1	1.17	0	0	0	9.1	1.9	345.7	69.1	69.1	67	67	0	
17:11:30	61.506413	21.750519	325.1	320.8	318	756	1.6	328.8	0.92	0	0	0	8.2	1.8	347.2	69.1	69.1	67	67	0	
17:11:31	61.507275	21.750286	327.9	323.6	320.8	756	2.4	335.7	1.09	0	0	0	14.2	1.2	349.1	69	69	67	67	0	
17:11:32	61.508152	21.750097	330.8	326.6	323.8	756	2.7	335.5	0.87	0	0	0	13.7	1.2	349.9	69	69	67	67	0	
17:11:33	61.509041	21.749958	333.6	329.4	326.5	756	2.7	334.3	0.95	0	0	0	14.3	2.6	350.9	69	69	67	67	0	
17:11:34	61.509926	21.749878	337.4	333.2	330.3	756	3.4	333.9	1.05	0	0	0	18.1	2.7	353.5	63.2	63.2	51	51	0	
17:11:35	61.510807	21.749868	341.8	337.6	334.6	756	4	330.8	0.98	0	0	0	18.3	2.7	355.6	58.4	58.4	51	51	0	
17:11:36	61.511677	21.749924	346	341.7	338.9	756	4	342.3	1.17	0	0	0	17.5	3.3	356.4	56.6	56.6	51	51	0	
17:11:37	61.512531	21.750034	350.1	345.8	342.9	756	4.1	344.9	1.3	0	0	0	13	3.5	358.9	55.9	55.9	51	51	0	
17:11:38	61.513382	21.750189	354.3	350.1	347.2	756	4.2	339.6	0.91	0	0	0	15.3	1.6	0.2	55.7	55.7	51	51	0	
17:11:39	61.514236	21.750389	356.5	352.3	349.5	756	2.7	333.5	0.82	0	0	0	24.1	-0.4	1.4	55.6	55.6	51	51	0	
17:11:40	61.515083	21.750648	355.6	351.4	348.7	756	0.3	334.4	1.19	0	0	0	24.3	0.6	2.7	55.6	55.6	51	51	0	
17:11:41	61.515934	21.750986	354.6	350.4	347.7	756	-0.5	336.9	0.84	0	0	0	24.4	-1	7.8	55.5	55.5	51	51	0	
17:11:42	61.516773	21.751408	353.5	349.3	346.6	756	-0.9	343.1	0.98	0	0	0	23.3	-0.6	8.7	55.5	55.5	51	51	0	
17:11:43	61.517605	21.751909	353	348.8	346	756	-0.5	343.9	1.88	0	0	0	20.5	3	11.3	55.5	55.5	51	51	0	
17:11:44	61.518433	21.752502	356	351.8	348.9	756	1.7	338.3	1.24	0	0	0	21.2	2	13.9	55.5	55.5	51	51	0	
17:11:45	61.519245	21.753157	359	354.8	351.9	756	2.5	337.3	0.98	0	0	0	22.2	2	16.3	55.5	55.5	51	51	0	
17:11:46	61.520039	21.753864	361.8	357.6	354.7	756	2.7	332.5	1.01	0	0	0	17.3	2.1	18.1	55.5	55.5	51	51	0	
17:11:47	61.52084	21.754641	364.7	360.5	357.6	756	2.7	336	1.4	0	0	0	13.8	2.3	19.9	55.5	55.5	51	51	0	
17:11:48	61.521637	21.755472	368.6	364.4	361.5	756	3.4	341.6	0.81	0	0	0	12.3	1.8	22.4	55.5	55.5	51	51	0	
17:11:49	61.522411	21.756327	372.5	368.3	365.4	756	3.7	340.4	1.27	0	0	0	9	2.5	23.1	55.5	55.5	51	51	0	
17:11:50	61.523178	21.757208	376.9	372.6	369.7	756	4	334.9	0.95	0	0	0	4.8	3.3	24.1	55.5	55.5	51	51	0	
17:11:51	61.523941	21.75811	381.5	377.3	374.4	756	4.4	331	0.96	0	0	0	3	3.7	24.3	55.5	55.5	51	51	0	
17:11:52	61.5247	21.759018	386.8	380.9	379.6	756	4.8	323.7	1.13	0	0	0	0.2	4	24.5	55.5	55.5	51	51	0	
17:11:53	61.525455	21.759928	392.9	386.3	385.6	756	5.5	332.7	0.95	0	0	0	-1.9	4	24.9	55.4	55.4	51	51	0	
17:11:54	61.526211	21.760836	399.4	392.2	392.2	756	6	328.1	0.97	0	0	0	-3.9	4.3	24.4	55.5	55.5	51	51	0	
17:11:55	61.526936	21.761694	405.9	398.2	398.6	756	6.3	326.2	1.14	0	0	0	-6.2	4.6	24.2	55.5	55.5	51	51	0	
17:11:56	61.527679	21.762554	412.9	404.7	405.7	756	6.7	324.8	1.02	0	0	0	-9.3	4.6	23.4	55.5	55.5	51	51	0	
17:11:57	61.528423	21.763386	420.1	411.3	412.8	756	6.9	322.8	1.07	0	0	0	3.7	4.8	23.2	55.4	55.4	51	51	0	
17:11:58	61.529167	21.764231	426.9	417.5	419.7	756	6.7	320.6	0.97	0	0	0	9.4	4.1	23.5	55.5	55.5	51	51	0	
17:11:59	61.529907	21.765106	433.4	423.4	426.2	756	6.4	319.3	0.99	0	0	0	7.7	4.1	24.9	55.5	55.5	51	51	0	
17:12:00	61.530636	21.766005	439.2	428.6	432	756	5.8	319.2	0.78	0	0	0	9.3	2.4	25.6	55.4	55.4	51	51	0	
17:12:01	61.531361	21.766928	443	431.7	435.9	756	4.3	319.2	0.94	0	0	0	8.2	2.2	26.7	55.5	55.5	51	51	0	
17:12:02	61.532074	21.767872	446.3	434.2	439.2	756	3.6	318.1	1.01	0	0	0	6.1	2.2	27.6	55.5	55.5	51	51	0	
17:12:03	61.532757	21.768803	449.3	437	442.2	756	3.2	318.5	1	0	0	0	3.8	2.3	28.4	55.5	55.5	51	51	0	
17:12:05	61.533459	21.769775	452.4	440	445.3	756	3	319.6	1.04	0	0	0	1.6	2.3	28.5	55.5	55.5	51	51	0	
17:12:06	61.534138	21.770727	455.4	443	448.3	756	3	318.4	0.96	0	0	0	-0.6	2.2	28.8	55.5	55.5	51	51	0	
17:12:07	61.534847	21.771719	458.4	446.1	451.3	756	3	318.8	1.03	0	0	0	-3.1	2.2	28.7	55.5	55.5	51	51	0	
17:12:08	61.535549	21.772696	461.5	449.1	454.4	756	2.9	319	0.99	0	0	0	-5.3	2.3	28.5	55.5	55.5	51	51	0	
17:12:09	61.536243	21.773645	464.4	451.9	457.3	756	2.9	318.9	0.99	0	0	0	-7.7	2.2	27.9	55.5	55.5	51	51	0	
17:12:10	61.536953	21.774591	467.2	454.8	460.1	756	2.8	318.9	0.99	0	0	0	-10.2	2.1	27.1	55.5	55.5	51	51	0	
17:12:11	61.537663	21.775497	469.8	454.1	462.7	756	2.6	319	0.99	0	0	0	-12.6	2	26	55.5	55.5	51	51	0	
17:12:12	61.538368	21.77636	472.1	454.3	465	756	2.4	319.2	0.99	0	0	0	-15.1	1.8	24.7	55.5	55.5	51	51	0	
17:12:13	61.539101	21.777205	473.9	454	466.9	756	2	319.5	1.02	0	0	0	-6.8	1.7	23.2	55.4	55.4	51	51	0	
17:12:14	61.539837	21.77804	475.7	454.2	468.7	756	1.8	319.9	0.88	0	0	0	13.5	1	23.5	55.5	55.5	51	51	0	
17:12:15	61.540565	21.778904	476.7	453.7	469.7	756	1.2	320.8	1	0	0	0	11.9	0.8	24.9	55.5	55.5	51	51	0	
17:12:16	61.541275	21.779789	477.2	454.2	470.2	756	0.8	321.6	1	0	0	0	12	0.7	26.4	55.5	55.5	51	51	0	
17:12:17	61.541988	21.780733	477.6	454.5	470.6	756	0.5	322.5	1	0	0	0	14.3	0.5	27.8	55.5	55.5	51	51	0	
17:12:18	61.54269	21.781717	477.7	454.6	470.8	756	0.3	323.5	1.01	0	0	0	12.6	0.4	29.4	55.5	55.5	51	51	0	
17:12:19	61.543388	21.782751	477.7	454.4	470.8	756	0.1	324.6	1.03	0	0	0	11.8	0.3	30.8	55.5	55.5	51	51	0	
17:12:20	61.544075	21.783819	477.9	454.4	470.9	756	0.2	325.3	1.16	0	0	0	12.6	1.2	32.3	55.5	55.5	51	51	0	
17:12:21	61.54475	21.784937	479	450.8	472	756	0.8	325.8	1.01	0	0	0	12.4	1.1	33.5	55.5	55.5	51	51	0	
17:12:22	61.545414	21.786083	480.1	451.1	473.1	756	1	326.3	1.03	0	0	0	10.3	1	35.1	55.5	55.5	51	51	0	
17:12:23	61.546066	21.787264	481.3	455.4	474.3	756	1.1	326.9	1.02	0	0	0	10.9	1	36.2	55.5	55.5	51	51	0	
17:12:24	61.546703	21.788471	482.6	458.3	475.6	756	1.2	327.4	1.02	0	0	0	11.9	1	37.5	55.5	55.5	51	51	0	
17:12:25	61.547337	21.789728	483.9	460	476.8	756	1.2	327.8	1.03	0	0	0	12.9	1	38.9	55.5	55.5	51	51	0	
17:12:26	61.547951	21.791006	485.1	461.6	478.1	756	1.2	328.3	1.03	0	0	0	14	1	40.4	55.5	55.5	51	51	0	
17:12:27	61.548546	21.792318	486.3	463.1	479.3	756	1.2	328.8	1.03	0	0	0	15	0.9	42	55.5	55.5	51	51	0	
17:12:28	61.549129	21.793686	487.4	464.2	480.4	756	1.1	329.3	1.03	0	0	0	16.2	0.9	43.8	55.5	55.5	51	51	0	
17:12:29	61.549686	21.795082	488.4	465.2	481.4	756	1	329.9	1.03	0	0	0	17.5	0.8	45.6	55.5	55.5	51	51	0	
17:12:30	61.550224	21.796513	489.1	466	482.2	756	0.8	330.5	1.03	0	0	0	18.6	0.6	47.6	55.5	55.5	51	51	0	
17:12:31	61.550735	21.797989	489.7	466.5	482.7	756	0.6	331.2	1.03	0	0	0	19.6	0.5	49.6	55.5	55.5	51	51	0	
17:12:32	61.55122	21.799498	489.9	466.8	482.9	756	0.4	331.9	1.06	0	0	0	17.1	0.5	51.5	55.5	55.5	51	51	0	
17:12:33	61.551689	21.801062	490.2	467	483.2	756	0.3	332.7	1.04	0	0	0	16.9	0.4	53.6	55.5	55.5	51	51	0	
17:12:34	61.552132	21.802656	490.4	467.3	483.4	756	0.3	333.4	1.04	0	0	0	17.8	0.4	55.2	55.5	55.5	51	51	0	
17:12:35	61.55254	21.804243	490.8	467.6	483.8	756	0.3	333.8	1.15	0	0	0	18.6	1.3	56.4	55.5	55.5	51	51	0	
17:12:36	61.552929	21.805891	491.8	468.7	484.8	756	0.8	333.9	1.03	0	0	0	19.6	1.3	58.1	55.5	55.5	51	51	0	
17:12:37	61.553295	21.807573	492.9	469.8	485.9	756	0.9	334.1	1.04	0	0	0	20.8	1.1	60.2	56.2	56.2	62	62	0	
17:12:38	61.553627	21.809248	493.7	470.7	486.7	756	0.9	334.5	1.04	0	0	0	21.7	1	62.3	60.6	60.6	65	65	0	
17:12:39	61.553936	21.810999	494.4	471.4	487.4	756	0.7	335.3	1.05	0	0	0	22.9	0.9	64.5	63.2	63.2	64	64	0	
17:12:40	61.554207	21.812712	494.9	471.9	487.9	756	0.6	336.2	1.05	0	0	0	24	0.7	66.8	64.6	64.6	64	64	0	
17:12:41	61.554451	21.814516	495.1	472.1	488.1	756	0.3	337.1	1.05	0	0	0	25.1	0.8	68.7	65.5	65.5	64	64	0	
17:12:42	61.554653	21.816286	495.1	472.1	488.1	756	0.1	338.3	1.06	0	0	0	26.4	0.4	71.7	66.1	66.1	64	64	0	
17:12:44	61.554821	21.818129	494.7	471.8	487.8	756	-0.2	339.7	1.12	0	0	0	23.8	0.2	75	66.4	66.4	64	64	0	
17:12:45	61.554947	21.819954	494.6	471.5	487.6	756	-0.1	340.9	1.12	0	0	0	19.1	0.5	77.2	66.6	66.6	64	64	0	
17:12:46	61.555042	21.821848	495.1	472	488.1	756	0.3	341.9	1.12	0	0	0	16.7	0.9	79.2	66.8	66.8	64	64	0	
17:12:47	61.555111	21.823687	496.4	473.3	489.4	756	1	342.6	1.12	0	0	0	16.5	1.3	81	66.8	66.8	64	64	0	
17:12:48	61.555149	21.825565	498.5	475.3	491.4	756	1.7	343	1.13	0	0	0	17.5	1.7	83.1	66.9	66.9	64	64	0	
17:12:49	61.555157	21.827421	501.4	478.2	494.3	756	2.5	343.1	1.15	0	0	0	16.4	2.3	85.1	66.9	66.9	64	64	0	
17:12:50	61.555138	21.829288	505.3	482.1	498.2	756	3.4	342.8	1.14	0	0	0	17.5	2.8	87.1	66.9	66.9	64	64	0	
17:12:51	61.555084	21.831161	510.1	487	503	756	4.3	343.7	1.13	0	0	0	18.5	3.3	88.9	66.9	66.9	64	64	0	
17:12:52	61.555	21.832991	515.6	492.3	508.4	756	5.1	342.4	1.12	0	0	0	18.8	3.7	91.2	66.9	66.9	64	64	0	
17:12:53	61.554878	21.834873	522	497.4	514.8	756	5.8	339.6	1.15	0	0	0	19.7	4.1	93.7	66.9	66.9	64	64	0	
17:12:54	61.554722	21.83671	528.9	504.2	521.7	756	6.4	339.2	1.09	0	0	0	21.4	4.3	95.8	66.9	66.9	64	64	0	
17:12:55	61.554531	21.838528	536.1	511.3	528.8	756	6.8	337.3	1.13	0	0	0	23.7	4.5	98.3	66.9	66.9	64	64	0	
17:12:56	61.554302	21.840315	543.2	514.5	535.9	756	6.9	336.4	1.06	0	0	0	25.9	4.2	101.3	66.9	66.9	64	64	0	
17:12:57	61.554035	21.842054	549.9	517.7	542.6	756	6.7	335.7	1.09	0	0	0	27	4.3	104	66.9	66.9	64	64	0	
17:12:58	61.553719	21.84379	556.4	524.3	549.2	756	6.4	334.3	1.11	0	0	0	28.6	4.1	107.1	66.9	66.9	64	64	0	
17:12:59	61.553368	21.845448	562.3	530.5	555.1	756	6	333.5	1.07	0	0	0	30.9	3.6	110.1	66.9	66.9	64	64	0	
17:13:00	61.552967	21.847076	567.3	535.6	560.2	756	5.3	333.4	1.08	0	0	0	31.9	3.1	113.5	66.9	66.9	64	64	0	
17:13:01	61.552521	21.848656	571.4	539.9	564.3	756	4.4	332.5	1.06	0	0	0	34.1	2.4	117	66.9	66.9	64	64	0	roll_high,  
17:13:02	61.552036	21.850153	574.1	542.8	567.1	756	3.3	333	1.05	0	0	0	35.9	1.9	120.3	66.9	66.9	64	64	0	roll_high,  
17:13:03	61.55151	21.851582	575.6	543.5	568.6	756	2.1	333.6	1.14	0	0	0	28.8	1.5	123.9	67	67	64	64	0	
17:13:04	61.550922	21.852999	577.1	543.9	570.1	756	1.7	335.2	1.12	0	0	0	16.7	1.9	126.5	67	67	64	64	0	
17:13:05	61.550331	21.854334	579.6	550.8	572.5	756	2.2	335.4	1.08	0	0	0	15.1	2.1	128.4	66.9	66.9	64	64	0	
17:13:06	61.549706	21.855663	582.9	553.9	575.8	756	2.9	334.6	1.1	0	0	0	16.3	2.4	130.4	66.9	66.9	64	64	0	
17:13:07	61.54908	21.856905	586.7	557.4	579.6	756	3.5	334.5	1.1	0	0	0	17.5	2.7	132.3	66.9	66.9	64	64	0	
17:13:08	61.548439	21.858097	590.9	559.8	583.8	756	4	334.2	1.09	0	0	0	18.7	3	134.3	66.9	66.9	64	64	0	
17:13:09	61.547775	21.859238	595.5	562	588.3	756	4.3	333.8	1.09	0	0	0	20	3.1	136.5	66.9	66.9	64	64	0	
17:13:10	61.547077	21.86034	600.3	564.4	593.1	756	4.6	333.4	1.08	0	0	0	21.3	3.2	138.8	66.9	66.9	64	64	0	
17:13:11	61.546364	21.861382	605.3	566.8	598.1	756	4.8	332.9	1.08	0	0	0	22.6	3.3	141.2	66.9	66.9	64	64	0	
17:13:12	61.545635	21.862341	610.2	569.2	603	756	4.8	332.4	1.07	0	0	0	23.9	3.2	143.7	66.9	66.9	64	64	0	
17:13:13	61.544891	21.86323	614.8	573.5	607.7	756	4.7	332	1.06	0	0	0	25	3.1	146.3	66.9	66.9	64	64	0	
17:13:14	61.544128	21.864042	619.3	580.4	612.2	756	4.6	331.6	1.11	0	0	0	19.2	3.3	148.9	66.9	66.9	64	64	0	
17:13:15	61.543327	21.86482	624.4	587.9	617.2	756	4.8	331	1.09	0	0	0	16.2	3.5	150.8	66.9	66.9	64	64	0	
17:13:16	61.542534	21.865522	629.8	592.9	622.6	756	5.1	330.4	1.07	0	0	0	17.4	3.6	152.8	66.9	66.9	64	64	0	
17:13:17	61.541737	21.866161	635.3	597.8	628.1	756	5.4	329.6	1.07	0	0	0	18.7	3.8	154.8	66.9	66.9	64	64	0	
17:13:18	61.54092	21.866743	641.1	603	633.9	756	5.6	328.9	1.06	0	0	0	20.1	3.8	157	66.9	66.9	64	64	0	
17:13:19	61.5401	21.867254	646.9	608.2	639.7	756	5.6	328.1	1.06	0	0	0	21.4	3.8	159.3	66.9	66.9	64	64	0	
17:13:20	61.53928	21.867691	652.4	613.2	645.3	756	5.6	327.4	1.05	0	0	0	22.7	3.7	161.7	66.9	66.9	64	64	0	
17:13:21	61.538422	21.868063	657.9	618.3	650.7	756	5.4	326.8	1.07	0	0	0	19.5	3.7	164.3	66.9	66.9	64	64	0	
17:13:22	61.537586	21.868359	663.4	623.7	656.1	756	5.4	326.1	1.08	0	0	0	11.4	4	166.2	66.9	66.9	64	64	0	
17:13:23	61.536739	21.868614	669.4	631.7	662.2	756	5.8	325.1	1.08	0	0	0	1.4	4.5	167.1	66.9	66.9	64	64	0	
17:13:24	61.535908	21.868858	676.2	640.3	669	756	6.4	324	0.91	0	0	0	-5.1	4.2	167	66.9	66.9	64	64	0	
17:13:25	61.535053	21.869116	682.3	648.1	675.1	756	5.9	323.4	0.74	0	0	0	-4.5	2.1	166.8	66.9	66.9	64	64	0	
17:13:26	61.534222	21.869375	685.9	653.5	678.8	756	4.4	323.7	1.01	0	0	0	-3.7	2.2	166.4	66.9	66.9	64	64	0	
17:13:27	61.533394	21.86964	689.4	658.8	682.2	756	3.8	323.8	1.09	0	0	0	-1	2.9	166.2	66.9	66.9	64	64	0	
17:13:28	61.53257	21.869904	693.6	664.8	686.4	756	4.1	323.6	1.05	0	0	0	0	3.2	166.3	66.9	66.9	64	64	0	
17:13:29	61.531734	21.870169	698.4	671.5	691.3	756	4.6	323.2	1.06	0	0	0	0.9	3.6	166.4	66.9	66.9	64	64	0	
17:13:30	61.530888	21.870428	703.9	678.8	696.7	756	5.1	322.6	1.03	0	0	0	1.3	3.9	166.7	66.9	66.9	64	64	0	
17:13:31	61.530064	21.870682	709.8	686.4	702.6	756	5.6	321.7	1.07	0	0	0	-10.8	4.6	166.5	66.9	66.9	64	64	0	
17:13:32	61.529243	21.870962	716.1	694.4	708.9	756	6.1	320.7	1.03	0	0	0	-16.9	4.6	165	66.9	66.9	64	64	0	
17:13:33	61.528412	21.8713	722.7	701.2	715.5	756	6.3	319.7	1.03	0	0	0	-16.3	4.5	163.3	66.8	66.8	64	64	0	
17:13:34	61.527592	21.871683	729.2	707.6	722	756	6.3	318.7	1.02	0	0	0	-15.8	4.6	161.7	66.8	66.8	64	64	0	
17:13:35	61.526775	21.872112	735.6	713.8	728.4	756	6.3	317.7	1.02	0	0	0	-15.2	4.5	160.2	66.8	66.8	64	64	0	
17:13:36	61.525986	21.872576	741.9	720	734.7	756	6.2	316.8	1.02	0	0	0	-14.6	4.5	158.8	66.8	66.8	64	64	0	
17:13:37	61.525173	21.873098	748.3	726.3	741.1	756	6.2	315.9	1.01	0	0	0	-13.9	4.5	157.3	66.8	66.8	64	64	0	
17:13:38	61.524368	21.873659	754.6	732.4	747.4	756	6.1	315.1	1.01	0	0	0	-13.3	4.4	155.8	66.8	66.8	64	64	0	
17:13:39	61.523594	21.874241	760.7	738.4	753.5	756	6	314.3	1.01	0	0	0	-12.7	4.4	154.7	66.8	66.8	64	64	0	
17:13:40	61.522835	21.874853	766.7	744.1	759.5	756	6	313.6	1.01	0	0	0	-12	4.3	153.4	66.8	66.8	64	64	0	
17:13:41	61.522079	21.875496	772.5	749.8	765.3	756	5.9	312.9	1	0	0	0	-11.4	4.3	152.2	66.8	66.8	64	64	0	
17:13:42	61.521305	21.876192	778.5	755.8	771.3	756	5.8	312.2	1	0	0	0	-10.6	4.3	151.3	66.8	66.8	64	64	0	
17:13:43	61.520542	21.876911	784.1	761.3	777	756	5.5	311.8	0.79	0	0	0	-10.3	2.9	150.6	66.8	66.8	64	64	0	
17:13:44	61.519791	21.877649	788.2	765.3	781.1	756	4.5	312	0.99	0	0	0	-12.2	2.8	149.5	66.8	66.8	64	64	0	
17:13:45	61.519047	21.878418	791.8	768.7	784.7	756	3.8	312.2	1.01	0	0	0	-11.5	2.9	148.3	66.8	66.8	64	64	0	
17:13:46	61.518299	21.879225	795.2	772	788.1	756	3.4	312.7	0.93	0	0	0	-11.8	2.1	147.3	66.8	66.8	64	64	0	
17:13:47	61.517567	21.880053	797.9	774.8	790.8	756	2.9	313.2	1.01	0	0	0	-11.1	2.3	146.2	66.8	66.8	64	64	0	
17:13:48	61.516842	21.880911	800.5	777.4	793.5	756	2.7	313.8	1.01	0	0	0	-10.4	2.2	145.1	66.8	66.8	64	64	0	
17:13:49	61.516113	21.881802	803.2	779.9	796.1	756	2.6	314.4	0.97	0	0	0	-9.6	2.1	144.2	66.8	66.8	64	64	0	
17:13:50	61.515396	21.882713	804.8	781.6	797.9	756	1.9	315.5	0.6	0	0	0	-8.8	-0.9	143.9	66.8	66.8	64	64	0	
17:13:51	61.514679	21.88364	802.7	779.5	795.9	756	-0.8	318.1	0.74	0	0	0	-8	-3.2	143.4	66.8	66.8	64	64	0	
17:13:52	61.513958	21.884592	798.2	775.1	791.5	756	-3.1	321.3	1.1	0	0	0	-7.2	-1.9	142.5	62	62	50	50	0	
17:13:53	61.513241	21.885557	794.4	771.2	787.6	756	-3.5	323.7	1.04	0	0	0	-6.4	-1.7	141.9	56.7	56.7	50	50	0	
17:13:54	61.512527	21.886545	791	767.8	784.2	756	-3.4	325.7	1.06	0	0	0	-5.6	-1.4	141.3	54.2	54.2	47	47	0	
17:13:55	61.511806	21.887556	788.2	765	781.3	756	-3	327.2	1.15	0	0	0	-4.9	-0.8	140.3	50.8	50.8	32	32	0	
17:13:56	61.511089	21.888592	786.5	763.2	779.6	756	-2.1	327.5	1.06	0	0	0	-4.4	-0.3	139	32.3	32.3	19	19	0	
17:13:57	61.51038	21.889635	785.5	762.2	778.6	756	-1.3	326.8	1.03	0	0	0	-3.8	-0.1	139.7	29.5	29.5	29	29	0	
17:13:58	61.509678	21.89068	784.8	761.6	777.9	756	-0.9	325.9	1.03	0	0	0	-3.3	0.1	139.3	30.1	30.1	31	31	0	
17:13:59	61.508991	21.891712	784.4	761.2	777.5	756	-0.5	325.1	1.02	0	0	0	-2.8	0.3	139	31.2	31.2	31	31	0	
17:14:01	61.508297	21.892767	784.3	760.7	777.4	756	-0.3	324.3	1.02	0	0	0	-2.3	0.4	138.7	31.2	31.2	29	29	0	
17:14:02	61.507607	21.893822	784.4	758.8	777.4	756	0	323.3	1.03	0	0	0	0.1	0.6	138.8	30.9	30.9	29	29	0	
17:14:03	61.506912	21.894878	784.7	755.5	777.8	756	0.2	322.4	1.01	0	0	0	0.8	0.7	138.9	30.8	30.8	29	29	0	
17:14:04	61.506218	21.895931	785.2	752.4	778.2	756	0.4	321.3	1.01	0	0	0	0.5	0.8	139	30.8	30.8	29	29	0	
17:14:05	61.505527	21.896973	785.7	751.1	778.7	756	0.5	320.3	0.98	0	0	0	1	0.7	139.2	30.8	30.8	29	29	0	
17:14:06	61.504841	21.897999	786.1	750.3	779.1	756	0.4	318.5	1.02	0	0	0	0.6	0.6	139.3	30.8	30.8	29	29	0	
17:14:07	61.504154	21.899021	786.3	750.2	779.4	756	0.3	317.9	0.98	0	0	0	0.9	0.4	139.7	30.7	30.7	29	29	0	
17:14:08	61.503464	21.900042	786.3	751.6	779.4	756	0.1	318.6	0.96	0	0	0	1.2	0.3	139.8	30.7	30.7	29	29	0	
17:14:09	61.502789	21.90103	785.9	752.6	779	756	-0.3	316.4	0.98	0	0	0	1.3	0.1	139.9	30.7	30.7	29	29	0	
17:14:10	61.50209	21.902044	785.1	751.9	778.2	756	-0.6	316.5	0.94	0	0	0	1.9	-0.2	139.2	30.7	30.7	29	29	0	
17:14:11	61.501408	21.90304	784	747.8	777.1	756	-1	316.2	0.93	0	0	0	1.9	-0.4	139.9	30.7	30.7	29	29	0	
17:14:12	61.500717	21.904034	782.4	743.1	775.5	756	-1.4	315.4	0.94	0	0	0	2.3	-0.8	140	30.7	30.7	29	29	0	
17:14:13	61.500031	21.905016	780.3	739.4	773.4	756	-1.8	315.3	0.93	0	0	0	2.6	-1.2	140.8	30.7	30.7	29	29	0	
17:14:14	61.499332	21.905996	777.7	741.1	770.9	756	-2.3	316.7	0.99	0	0	0	2.8	-1.5	141.3	30.7	30.7	29	29	0	
17:14:15	61.498646	21.906952	774.7	745.1	767.9	756	-2.8	317.5	0.98	0	0	0	3	-1.5	141.5	30.7	30.7	29	29	0	
17:14:16	61.497948	21.907911	771.3	748	764.5	756	-3.1	318.9	0.91	0	0	0	2.7	-1.7	142.1	30.7	30.7	29	29	0	
17:14:17	61.497238	21.908871	767.5	749.7	760.7	756	-3.5	316.7	0.87	0	0	0	3.4	-1.8	142	30.7	30.7	29	29	0	
17:14:18	61.496521	21.909824	763.3	749.8	756.6	756	-3.8	316.6	0.93	0	0	0	3.6	-2.1	142	30.7	30.7	29	29	0	
17:14:19	61.495796	21.910772	758.8	745.7	752.1	756	-4.2	318.5	0.94	0	0	0	4.1	-2.5	142.7	30.7	30.7	29	29	0	
17:14:20	61.495075	21.911695	753.7	741.8	747	756	-4.7	318.5	1.11	0	0	0	4.1	-2.6	142.8	30.7	30.7	29	29	0	
17:14:21	61.494358	21.9126	748.7	738	741.9	756	-4.9	319.7	0.9	0	0	0	4.2	-2.8	143.8	30.7	30.7	29	29	0	
17:14:22	61.493633	21.913496	743.2	733.1	736.5	756	-5.2	321.2	0.93	0	0	0	4.3	-2.9	144.5	30.7	30.7	29	29	0	
17:14:23	61.492905	21.914377	737.7	727.9	731	756	-5.4	324	0.94	0	0	0	4.9	-3.4	145.3	30.7	30.7	29	29	0	
17:14:24	61.492172	21.915247	731.8	722.4	725.1	756	-5.7	325.6	1.14	0	0	0	-0.7	-2.9	145.2	30.7	30.7	29	29	0	
17:14:25	61.491425	21.916128	726.1	717	719.4	756	-5.6	330.1	0.96	0	0	0	-1.7	-2.7	145.3	30.7	30.7	29	29	0	
